reviewed,time,id,url,markets,review_label,trade_relevance,confidence,review_method,review_reason,price_curve_note,current_kind,semantic_override_kind,semantic_reason,market_context,text
yes,2026-02-10T00:23:14.016000Z,2021017074991288716,https://x.com/saylor/status/2021017074991288716,,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,[],"The winners are Digital Intelligence $NVDA , Digital Credit $MSTR , and Digital Capital $BTC . pic.twitter.com/BSQeGSJO3x"
yes,2026-02-10T13:42:47.625000Z,2021218290891153819,https://x.com/saylor/status/2021218290891153819,68,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,"[{""idx"":""68"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-10-16""}]",Digital Capital $BTC outperforms conventional capital. Digital Credit $STRC outperforms conventional credit. Amplified Bitcoin $MSTR outperforms Bitcoin. pic.twitter.com/Qx2RcSlF4a
yes,2026-02-11T14:25:31.606000Z,2021591432872493220,https://x.com/saylor/status/2021591432872493220,68,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""68"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-10-16""}]",Stretch Your Income To Eleven. $STRC pic.twitter.com/CjzW5v3EfL
yes,2026-02-11T21:58:23.315000Z,2021705399280222315,https://x.com/saylor/status/2021705399280222315,68,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,"[{""idx"":""68"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-10-16""}]","""The story of the day is Stretch closes at $100, exactly how it was engineered to perform."" - Strategy CEO @PhongLe on $STRC pic.twitter.com/kscPyKOh1m"
yes,2026-02-12T13:01:26.923000Z,2021932661804286098,https://x.com/saylor/status/2021932661804286098,68,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""68"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-10-16""}]",₿y Design. $STRC 11.25% pic.twitter.com/cvYcfwQ7y1
yes,2026-02-12T20:27:28.865000Z,2022044909524726021,https://x.com/saylor/status/2022044909524726021,68,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""68"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-10-16""}]",Why choose between equity’s performance and tax efficiency and credit’s yield and stability? Stretch was engineered to deliver both. $STRC pic.twitter.com/O548moNtL5
yes,2026-02-13T13:34:49.089000Z,2022303447362490603,https://x.com/saylor/status/2022303447362490603,68,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""68"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-10-16""}]",Go bitcoin today. The money won't fix itself.
yes,2026-02-13T19:01:45.913000Z,2022385726286156077,https://x.com/saylor/status/2022385726286156077,68,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""68"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-10-16""}]",Bitcoin into the weekend. pic.twitter.com/4uWGKaBrqK
yes,2026-02-14T14:09:52.351000Z,2022674656948531285,https://x.com/saylor/status/2022674656948531285,68,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""68"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-10-16""}]",Happy Valentine's Day 🧡 pic.twitter.com/d3PqZLWVuc
yes,2026-02-15T12:35:42.294000Z,2023013346757484588,https://x.com/saylor/status/2023013346757484588,68,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""68"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-10-16""}]",99>98 pic.twitter.com/BsTEvhbc9v
yes,2026-02-15T18:49:34.340000Z,2023107433577717852,https://x.com/saylor/status/2023107433577717852,68,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""68"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-10-16""}]",Our plan is to equitize our convertible debt over the next 3–6 years. https://t.co/yRsCuCRNHl
yes,2026-02-16T13:18:56.687000Z,2023386616296096165,https://x.com/saylor/status/2023386616296096165,68,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""68"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-10-16""}]",Markets closed. Bitcoin open. Happy Hodlday.
yes,2026-02-16T13:32:17.931000Z,2023389976956997994,https://x.com/saylor/status/2023389976956997994,68,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""68"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-10-16""}]","If you believe the world order is breaking down, own the asset with no counterparty. Bitcoin."
yes,2026-02-16T16:59:55.455000Z,2023442227599663413,https://x.com/saylor/status/2023442227599663413,68,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""68"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-10-16""}]","On a bank holiday, Bitcoin can send any amount of money anywhere on earth in minutes — for $0.44. pic.twitter.com/vTcGlR9hvR"
yes,2026-02-16T16:59:55.917000Z,2023442229537501430,https://x.com/saylor/status/2023442229537501430,68,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""68"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-10-16""}]","1 sat/vB During the Blocksize Wars, many believed Bitcoin faced an imminent scalability crisis. A decade later, transaction fees remain low and bandwidth is abundant. A reminder that markets and innovation often resolve challenges more effectively than urgency or intervention."
yes,2026-02-17T13:02:33.548000Z,2023744880577548457,https://x.com/saylor/status/2023744880577548457,69,confirm_yes,actionable,high,confirmed_disclosure,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,,confirm_yes,,,"[{""idx"":""69"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-17-23""}]","Strategy has acquired 2,486 BTC for ~$168.4 million at ~$67,710 per bitcoin. As of 2/16/2026, we hodl 717,131 $BTC acquired for ~$54.52 billion at ~$76,027 per bitcoin. $MSTR $STRC https://t.co/wvxRYZlQ3Y"
yes,2026-02-17T16:15:41.280000Z,2023793483048513630,https://x.com/saylor/status/2023793483048513630,,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,[],"Congratulations on obtaining 6,000 BTC."
yes,2026-02-17T21:25:30.300000Z,2023871451049455743,https://x.com/saylor/status/2023871451049455743,,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,[],"We may be in the middle of a crypto winter, but spring is coming — and Bitcoin is winning. pic.twitter.com/jxvzK3XwSN"
yes,2026-02-18T14:00:34.048000Z,2024121866718163162,https://x.com/saylor/status/2024121866718163162,,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,[],Stretch your income to eleven. 11%. $STRC pic.twitter.com/rHBP033sBt
yes,2026-02-18T18:43:22.292000Z,2024193036691849673,https://x.com/saylor/status/2024193036691849673,,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,[],“I’m a huge proponent of Bitcoin. I think it hits $1 million. I’ve never been more bullish.” — @EricTrump pic.twitter.com/vCpkTdROcb
yes,2026-02-19T13:35:37.892000Z,2024477979250720872,https://x.com/saylor/status/2024477979250720872,,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,[],Never Been More ₿ullish.
yes,2026-02-20T12:46:48.329000Z,2024828079638466816,https://x.com/saylor/status/2024828079638466816,,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,[],"If it’s not going to zero, it’s going to a million. $BTC"
yes,2026-02-20T17:33:54.869000Z,2024900332984095047,https://x.com/saylor/status/2024900332984095047,,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,[],We mitigate $BTC volatility to create Digital Credit $STRC . We amplify it to create Digital Equity $MSTR . pic.twitter.com/kHub9Ou7Y3
yes,2026-02-21T14:41:07.986000Z,2025219238990897468,https://x.com/saylor/status/2025219238990897468,,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,[],"Bitcoin for Corporations 2026 convenes CEOs, CFOs, treasurers, investors, and builders shaping the future of Digital Capital, Digital Credit, and Digital Equity. Join us next week in Las Vegas — or via livestream. https://t.co/jW0hqfQeeR"
yes,2026-02-22T13:30:11.482000Z,2025563773784695206,https://x.com/saylor/status/2025563773784695206,,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,[],The Orange Century. pic.twitter.com/8zelTduTPC
yes,2026-02-23T13:03:16.347000Z,2025919387283099870,https://x.com/saylor/status/2025919387283099870,,confirm_yes,actionable,high,confirmed_disclosure,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,,confirm_yes,,,[],"Strategy has acquired 592 BTC for ~$39.8 million at ~$67,286 per bitcoin. As of 2/22/2026, we hodl 717,722 $BTC acquired for ~$54.56 billion at ~$76,020 per bitcoin. $MSTR $STRC https://t.co/jSQroB4LnE"
yes,2026-02-23T17:12:29.483000Z,2025982105281298895,https://x.com/saylor/status/2025982105281298895,,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,[],"I discuss $BTC price action, the rise of Digital Money and Digital Credit like $STRC , debunk the latest quantum FUD, and explain why companies like $MSTR are accelerating global Bitcoin adoption with @NatBrunell . https://t.co/BtBHMJLLsb"
yes,2026-02-24T15:29:23.723000Z,2026318548189196649,https://x.com/saylor/status/2026318548189196649,70,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""70"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-24-march-2""}]",Bitcoin. On sale.
yes,2026-02-24T20:56:43.287000Z,2026400922491138110,https://x.com/saylor/status/2026400922491138110,70,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""70"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-24-march-2""}]",Bitcoin for Corporations - Day 1 | Strategy World 2026 https://t.co/mahFAB2EsI
yes,2026-02-25T00:30:36.541000Z,2026454749059625459,https://x.com/saylor/status/2026454749059625459,70,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""70"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-24-march-2""}]",Conviction is contagious @NathanMcCauley . $STRC https://t.co/0Eo7UKK8CK
yes,2026-02-25T15:30:06.910000Z,2026681117194301944,https://x.com/saylor/status/2026681117194301944,70,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""70"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-24-march-2""}]",My keynote yesterday focused on Digital Credit and the emerging opportunity to create Digital Money and Digital Yield backed by $STRC . https://t.co/B0ymCie6Ur
yes,2026-02-26T15:05:31.642000Z,2027037317337412040,https://x.com/saylor/status/2027037317337412040,70,hint_yes_weak,weak_signal,medium,manual_semantic_override,人工复核降级：Need a bigger orange bag 与 orange/stacking 相关，但不是明确新增 dots 或 Strategy 买入,,hint_yes_weak,hint_yes_weak,人工复核降级：Need a bigger orange bag 与 orange/stacking 相关，但不是明确新增 dots 或 Strategy 买入,"[{""idx"":""70"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-24-march-2""}]",Need a bigger orange bag. pic.twitter.com/DoVuklGMFr
yes,2026-02-27T15:38:16.656000Z,2027407947069010174,https://x.com/saylor/status/2027407947069010174,70,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""70"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-24-march-2""}]",Probably Nothing. $STRC pic.twitter.com/baJkksX9fC
yes,2026-02-27T21:32:18.980000Z,2027497043833590191,https://x.com/saylor/status/2027497043833590191,70,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""70"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-24-march-2""}]",$STRC closed at par — $100.00. pic.twitter.com/rQdGLJzEj6
yes,2026-03-01T01:00:02.805000Z,2027911708770242669,https://x.com/saylor/status/2027911708770242669,70,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""70"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-24-march-2""}]",Stretch Dividend Rate increased by 25 bps to 11.50% for March 2026. $STRC pic.twitter.com/G52tLsypsH
yes,2026-03-01T15:13:19.247000Z,2028126442211668329,https://x.com/saylor/status/2028126442211668329,70,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""70"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-24-march-2""}]",The Turn of the Century. pic.twitter.com/6xiyuZrzVk
yes,2026-03-02T13:02:42.930000Z,2028455962181574791,https://x.com/saylor/status/2028455962181574791,70,confirm_yes,actionable,high,confirmed_disclosure,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,,confirm_yes,,,"[{""idx"":""70"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-february-24-march-2""}]","Strategy has acquired 3,015 BTC for ~$204.1 million at ~$67,700 per bitcoin. As of 3/1/2026, we hodl 720,737 $BTC acquired for ~$54.77 billion at ~$75,985 per bitcoin. $MSTR $STRC https://t.co/rqDIhlUDNx"
yes,2026-03-03T13:56:44.619000Z,2028831946676261074,https://x.com/saylor/status/2028831946676261074,71,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""71"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-3-9""}]",$STRC now goes to 11.50%. pic.twitter.com/zkDebHEPGC
yes,2026-03-03T16:36:43.196000Z,2028872206025998707,https://x.com/saylor/status/2028872206025998707,71,hint_yes_weak,weak_signal,low,semantic_signal_full_pass,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,,hint_yes_weak,,,"[{""idx"":""71"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-3-9""}]",I'm buying bitcoin right now. Are you?
yes,2026-03-03T21:29:23.239000Z,2028945858184585474,https://x.com/saylor/status/2028945858184585474,71,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""71"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-3-9""}]",Probably Nothing. $STRC pic.twitter.com/pNWJEOeDv1
yes,2026-03-04T13:43:07.379000Z,2029190906788610550,https://x.com/saylor/status/2029190906788610550,71,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""71"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-3-9""}]",Take the Orange Pill. pic.twitter.com/GNA7B8cMV2
yes,2026-03-04T16:48:12.425000Z,2029237484727542226,https://x.com/saylor/status/2029237484727542226,71,hint_yes_weak,weak_signal,low,semantic_signal_full_pass,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,,hint_yes_weak,,,"[{""idx"":""71"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-3-9""}]",We can buy more Bitcoin than they can sell.
yes,2026-03-04T22:41:23.458000Z,2029326366361931816,https://x.com/saylor/status/2029326366361931816,71,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,"[{""idx"":""71"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-3-9""}]",Choose Your Bitcoin. $MSTR $BTC $STRC pic.twitter.com/xioRhoi3m6
yes,2026-03-05T13:06:49.163000Z,2029544158554157420,https://x.com/saylor/status/2029544158554157420,71,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""71"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-3-9""}]",There isn’t enough Bitcoin for everyone.
yes,2026-03-05T17:50:25.603000Z,2029615530676507072,https://x.com/saylor/status/2029615530676507072,71,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""71"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-3-9""}]",Not Intelligent.
yes,2026-03-05T21:17:45.025000Z,2029667705394012424,https://x.com/saylor/status/2029667705394012424,71,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,"[{""idx"":""71"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-3-9""}]","Bitcoin-backed Credit, Capital, and Equity on a risk-off day. pic.twitter.com/rXMti4UTmJ"
yes,2026-03-06T13:35:50.461000Z,2029913849952981229,https://x.com/saylor/status/2029913849952981229,71,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""71"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-3-9""}]",₿ulletproof Your Balance Sheet.
yes,2026-03-06T17:00:50.089000Z,2029965438332137808,https://x.com/saylor/status/2029965438332137808,71,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""71"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-3-9""}]",Digital Credit is better than Private Credit. $STRC
yes,2026-03-07T13:36:17.090000Z,2030276349508669795,https://x.com/saylor/status/2030276349508669795,71,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""71"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-3-9""}]",Try Something ₿etter.
yes,2026-03-08T13:01:48.141000Z,2030630059573207263,https://x.com/saylor/status/2030630059573207263,71,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""71"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-3-9""}]",The Second Century Begins. pic.twitter.com/stZzNhLgay
yes,2026-03-09T12:01:17.333000Z,2030977218726244562,https://x.com/saylor/status/2030977218726244562,71,confirm_yes,actionable,high,confirmed_disclosure,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,,confirm_yes,,,"[{""idx"":""71"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-3-9""}]","Strategy has acquired 17,994 BTC for ~$1.28 billion at ~$70,946 per bitcoin. As of 3/8/2026, we hodl 738,731 $BTC acquired for ~$56.04 billion at ~$75,862 per bitcoin. $MSTR $STRC https://t.co/wB1k3Nt1xa"
yes,2026-03-09T18:59:07.552000Z,2031082370846130551,https://x.com/saylor/status/2031082370846130551,,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,[],Stretch your income. $STRC
yes,2026-03-09T22:56:49.890000Z,2031142191427367405,https://x.com/saylor/status/2031142191427367405,,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,[],$STRC traded ~$297M today with 30-day volatility of ~4%. pic.twitter.com/prpAucW9Xm
yes,2026-03-10T12:15:10.200000Z,2031343099889242228,https://x.com/saylor/status/2031343099889242228,72,context_treasury_metrics,context,medium,semantic_context_full_pass,BTC Yield/Gain/持仓或财务指标复盘，通常是背景而非当期买入确认,,context,,,"[{""idx"":""72"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-10-16""}]","YTD 2026, Strategy has achieved BTC Yield of 1.2%, generating a BTC Gain of ₿7,826 (~$551M). BTC Gain is the closest economic analog to Net Income on the Bitcoin Standard. pic.twitter.com/qokt40J5TT"
yes,2026-03-10T18:28:35.418000Z,2031437074184732793,https://x.com/saylor/status/2031437074184732793,72,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""72"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-10-16""}]",Stretch is for everyone. $STRC pic.twitter.com/UMCsMldj9s
yes,2026-03-11T12:08:23.570000Z,2031703782224970160,https://x.com/saylor/status/2031703782224970160,72,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""72"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-10-16""}]",$STRC just achieved a Sharpe Ratio greater than 3. Digital Credit is engineered for superior risk-adjusted returns. pic.twitter.com/8Uo8PTQzqn
yes,2026-03-11T12:26:53.306000Z,2031708436795203607,https://x.com/saylor/status/2031708436795203607,72,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""72"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-10-16""}]",Strong moves.
yes,2026-03-11T12:34:13.265000Z,2031710282117001226,https://x.com/saylor/status/2031710282117001226,72,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""72"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-10-16""}]",The Bitcoin capital stack is taking shape.
yes,2026-03-11T15:18:51.819000Z,2031751715775549745,https://x.com/saylor/status/2031751715775549745,72,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""72"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-10-16""}]",Feel the Stretch. $STRC pic.twitter.com/wr3VKrcROe
yes,2026-03-11T20:47:04.682000Z,2031834313629503639,https://x.com/saylor/status/2031834313629503639,72,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""72"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-10-16""}]",Risk-adjusted performance continues to improve for $STRC . Sharpe Ratio: 3.1 — all-time high 30-day volatility: 2.5% — all-time low 1-month VWAP: $99.93 — all-time high You can now track these metrics live on the STRC page. pic.twitter.com/lWGmTRtNlI
yes,2026-03-12T11:26:41.135000Z,2032055674117435592,https://x.com/saylor/status/2032055674117435592,72,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""72"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-10-16""}]",Stretch Your World. $STRC pic.twitter.com/frGbhytgBM
yes,2026-03-12T15:33:46.996000Z,2032117858285604986,https://x.com/saylor/status/2032117858285604986,72,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""72"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-10-16""}]",You know there’s a delay between the time we buy the Bitcoin and the time Bitcoin goes to the moon.
yes,2026-03-13T13:58:00.850000Z,2032456145067995389,https://x.com/saylor/status/2032456145067995389,72,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""72"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-10-16""}]",Tell only your best friends. $STRC pic.twitter.com/ILiohsWdnb
yes,2026-03-13T20:53:31.694000Z,2032560712606773757,https://x.com/saylor/status/2032560712606773757,72,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""72"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-10-16""}]","Bitcoin is not a Ponzi scheme. A Ponzi requires a central operator promising returns and paying early investors with funds from later ones. Bitcoin has no issuer, no promoter, and no guaranteed return—just an open, decentralized monetary network driven by code and market demand."
yes,2026-03-14T14:27:44.444000Z,2032826013869064366,https://x.com/saylor/status/2032826013869064366,72,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,"[{""idx"":""72"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-10-16""}]","A Simple Theory of Digital Credit: 1. Acquire a large pool of appreciating capital ($BTC). 2. Issue credit ($STRC) against that capital, overcollateralized by the equity base. 3. Monetize a portion of the appreciation—directly or via derivatives ($MSTR)—to fund the dividend."
yes,2026-03-14T14:27:44.776000Z,2032826015261540537,https://x.com/saylor/status/2032826015261540537,72,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,"[{""idx"":""72"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-10-16""}]","Credit investors exchange volatility, risk, duration, and performance with equity investors. Credit ($STRC) receives cash flow and stability. Equity ($MSTR) receives amplified performance and volatility."
yes,2026-03-14T18:30:55.507000Z,2032887213223010460,https://x.com/saylor/status/2032887213223010460,72,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,,,,"[{""idx"":""72"",""slug"":""will-microstrategy-announce-a-bitcoin-purchase-march-10-16""}]",$STRC is now the most liquid preferred stock in the market. pic.twitter.com/LgT8aadprP
